Discipline,Course_Name,Instructor_Name,Institute_Name,Course_URL
Architecture,NOC:User Interface Design,Prof. Saptarshi Kolay,IIT Roorkee,https://nptel.ac.in/courses/124107008
Architecture,NOC:Disaster Recovery And Build Back Better,"Prof. Ram Sateesh Pasupuleti, Prof. Subhojyothi Samaddar",IIT Roorkee,https://nptel.ac.in/courses/124107010
Architecture,"NOC:Structure, Form And Architecture : The Synergy",Prof. Shubhajit Sadhukhan,IIT Roorkee,https://nptel.ac.in/courses/124107012
Architecture,NOC:Engineering/Architectural Graphics _ Part I _ Orthographic Projection,Prof. Avlokita Agrawal,IIT Roorkee,https://nptel.ac.in/courses/124107157
Architecture,NOC:Engineering/Architectural Graphics – Part II – Isometric And Axonometric Drawings,Prof. Avlokita Agrawal,IIT Roorkee,https://nptel.ac.in/courses/124107159
Architecture,NOC:Environmental Impact Assessment,Prof. Harshit Sosan Lakra,IIT Roorkee,https://nptel.ac.in/courses/124107160
Architecture,NOC:Research Methodology For Planning And Architectural Studies,Prof. Shubhajit Sadhukhan,IIT Roorkee,https://nptel.ac.in/courses/124107338
Architecture,NOC:Modern World Architecture,Prof. P. S. Chani,IIT Roorkee,https://nptel.ac.in/courses/124107815
Architecture,NOC:Urban Ecosystem,Prof. Mahua Mukherjee,IIT Roorkee,https://nptel.ac.in/courses/124107816
Architecture,NOC:Landscape Architecture And Site Planning - Basic Fundamentals,Prof. Uttam Kumar Banerjee,IIT Kharagpur,https://nptel.ac.in/courses/124105001
Architecture,NOC:Architectural Conservation And Historic Preservation,Prof. Sanghamitra Basu,IIT Kharagpur,https://nptel.ac.in/courses/124105003
Architecture,NOC:Architectural Acoustics,"Prof. Shankha Pratim Bhattacharya, Prof. Sumana Gupta",IIT Kharagpur,https://nptel.ac.in/courses/124105004
Architecture,NOC:Building Materials And Composites,Prof. Sumana Gupta,IIT Kharagpur,https://nptel.ac.in/courses/124105013
Architecture,NOC:Environmental Soil Chemistry,Prof. Somsubhra Chakraborty,IIT Kharagpur,https://nptel.ac.in/courses/124105014
Architecture,NOC:Structural System In Architecture,Prof. Sankha Pratim Bhattacharya,IIT Kharagpur,https://nptel.ac.in/courses/124105015
Architecture,NOC:Urban Landuse And Transportation Planning,Prof. Debapratim Pandit,IIT Kharagpur,https://nptel.ac.in/courses/124105016
Architecture,"NOC:Urban Utilities Planning : Water Supply, Sanitation And Drainage",Prof. Debapratim Pandit,IIT Kharagpur,https://nptel.ac.in/courses/124105158
Architecture,NOC:Inclusive Planning And Universal Design,Prof. Haimanti Banerji,IIT Kharagpur,https://nptel.ac.in/courses/124105665
Architecture,NOC:Architectural Approaches To Decarbonization Of Buildings,Prof. Iyer Vijayalaxmi Kasinath,"School Of Planning And Architecture, Vijayawada",https://nptel.ac.in/courses/124106454
Architecture,NOC:Building Materials As A Cornerstone To Sustainability,Prof. Iyer Vijayalaxmi Kasinath,"School Of Planning And Architecture, Vijayawada",https://nptel.ac.in/courses/124106455
Architecture,NOC:Housing Policy & Planning,Prof. Uttam Kumar Roy,IIT Roorkee,https://nptel.ac.in/courses/124107001
Architecture,NOC:Visual Communication Design For Digital Media,Prof. Saptarshi Kolay,IIT Roorkee,https://nptel.ac.in/courses/124107002
Architecture,NOC:Culturally Responsive Built Environments,Prof. Ram Sateesh Pasupuleti,IIT Roorkee,https://nptel.ac.in/courses/124107004
Architecture,NOC:Contemporary Architecture And Design,Prof. Saptarshi Kolay,IIT Roorkee,https://nptel.ac.in/courses/124107005
Architecture,NOC:Role Of Craft And Technology In Interior - Architecture,Prof. Smriti Saraswat,IIT Roorkee,https://nptel.ac.in/courses/124107006
Architecture,NOC:Urban Governance And Development Management (UGDM),Prof. Uttam Kumar Roy,IIT Roorkee,https://nptel.ac.in/courses/124107007
Architecture,NOC:Sustainable Architecture,Prof. Avlokita Agrawal,IIT Roorkee,https://nptel.ac.in/courses/124107011
Architecture,NOC:Introduction To Urban Planning,Prof. Harshit Sosan Lakra,IIT Roorkee,https://nptel.ac.in/courses/124107158
Architecture,NOC:Modern Indian Architecture,Prof. P. S. Chani,IIT Roorkee,https://nptel.ac.in/courses/124107161
Architecture,NOC:International Studies In Vernacular Architecture,"Prof. Melissa Malouf Belz, Prof. Ram Sateesh Pasupuleti, Prof. Yenny Gunawan",IIT Roorkee,https://nptel.ac.in/courses/124107162
Architecture,NOC:Introduction To Interaction Design,Prof. Sonal Atreya,IIT Roorkee,https://nptel.ac.in/courses/124107164
Architecture,NOC:Understanding And Reducing Ghg Emissions – Focus On Scope 1 And 2 Emission Reduction Through Building Design And Construction,Prof. Avlokita Agrawal,IIT Roorkee,https://nptel.ac.in/courses/124107165
Architecture,NOC:Principles And Applications Of Building Science,Prof. E. Rajasekar,IIT Roorkee,https://nptel.ac.in/courses/105107156
Agriculture,NOC:Soil And Water Conservation Engineering,Prof. Rajendra Singh,IIT Kharagpur,https://nptel.ac.in/courses/126105012
Agriculture,NOC:Novel Technologies For Food Processing And Shelf Life Extension,Prof. Hari Niwas Mishra,IIT Kharagpur,https://nptel.ac.in/courses/126105015
Agriculture,NOC:Soil Science And Technology,Prof. Somsubhra Chakraborty,IIT Kharagpur,https://nptel.ac.in/courses/126105016
Agriculture,NOC:Machine Learning For Soil And Crop Management,Prof. Somsubhra Chakraborty,IIT Kharagpur,https://nptel.ac.in/courses/126105021
Agriculture,NOC:Cooling Technology: Why And How Utilized In Food Processing And Allied Industries,Prof. Tridib Kumar Goswami,IIT Kharagpur,https://nptel.ac.in/courses/126105025
Agriculture,NOC:Traction Engineering,Prof. Hifjur Raheman,IIT Kharagpur,https://nptel.ac.in/courses/126105026
Agriculture,NOC:Watershed Hydrology,Prof. Rajendra Singh,IIT Kharagpur,https://nptel.ac.in/courses/126105334
Agriculture,NOC:Water Quality Management Practices,Prof. Gourav Dhar Bhowmick,IIT Kharagpur,https://nptel.ac.in/courses/126105335
Agriculture,NOC:Modern Food Packaging Technologies: Regulatory Aspects And Global Trends,Prof. Prem Prakash Srivastav,IIT Kharagpur,https://nptel.ac.in/courses/126105336
Agriculture,NOC:Basics Of Crop Breeding And Plant Biotechnology,Prof. Joydeep Banerjee,IIT Kharagpur,https://nptel.ac.in/courses/126105337
Agriculture,NOC:Design Of Farm Machinery,Prof. Hifjur Raheman,IIT Kharagpur,https://nptel.ac.in/courses/126105547
Agriculture,NOC:Food Science And Technology,Prof. Hari Niwas Mishra,IIT Kharagpur,https://nptel.ac.in/courses/126105548
Agriculture,NOC:Impact Of Flow Of Fluids In Food Processing And Preservation,"Prof. Kanishka Bhunia, Prof. Tridib Kumar Goswami",IIT Kharagpur,https://nptel.ac.in/courses/126105549
Agriculture,NOC:Food Microbiology For Safe And Sustainable Food Systems,Prof. Prem Prakash Srivastav,IIT Kharagpur,https://nptel.ac.in/courses/126105550
Agriculture,NOC:Crop Modeling And Simulation For Agricultural Production Management (CMSAM),Prof. Dillip Kumar Swain,IIT Kharagpur,https://nptel.ac.in/courses/126105809
Agriculture,NOC:Precision Agriculture,Prof. Kishore Chandra Swain,"Visva Bharati University, Santiniketan",https://nptel.ac.in/courses/126105810
Agriculture,NOC:Natural Resources Management,Prof. Sudip Mitra,IIT Guwahati,https://nptel.ac.in/courses/126103022
Agriculture,NOC:Basic Crop Production Practices (BCPP),"Dr. Sharwan Kumar Shukla, Dr. Vinod Kumar, Prof. J. R. Yadav",IIT Kanpur,https://nptel.ac.in/courses/126104001
Agriculture,NOC:GIS In Ag-Essentials And Applications (GIS),"Dr. R. Nagarajan, Dr. Venkataraman Balaji",IIT Kanpur,https://nptel.ac.in/courses/126104002
Agriculture,NOC:Integrated Pest Management (IPM),"Prof. B.V. Patil, Prof. M. Bheemanna, Prof. Prabhuraj A(Instructor Incharge)",IIT Kanpur,https://nptel.ac.in/courses/126104003
Agriculture,"NOC:Nutrition, Therapeutics And Health (NM)",Dr. V. Vijaya Lakshmi (Instructor Incharge),IIT Kanpur,https://nptel.ac.in/courses/126104004
Agriculture,NOC:Weather Forecast In Agriculture And Agro-Advisory (WF),"Dr. R. Nagarajan, Co Faculty, Dr.T.N.Balasubramanian (Rtd.), Instructor Incharge",IIT Kanpur,https://nptel.ac.in/courses/126104005
Agriculture,NOC:ICT Basics,Prof. T.V. Prabhakar,IIT Kanpur,https://nptel.ac.in/courses/126104006
Agriculture,NOC:MobiMOOC (Audio Course In Hindi),"Dr. Sharwan Kumar Shukla, Dr. Vinod Kumar, Prof. J. R. Yadav",IIT Kanpur,https://nptel.ac.in/courses/126104007
Agriculture,NOC:Momentum Transfer In Process Engineering,Prof. Tridib Kumar Goswami,IIT Kharagpur,https://nptel.ac.in/courses/126105008
Agriculture,NOC:Farm Machinery,Prof. V K Tewari,IIT Kharagpur,https://nptel.ac.in/courses/126105009
Agriculture,NOC:Irrigation And Drainage,Prof. Damodhara Rao Mailapalli,IIT Kharagpur,https://nptel.ac.in/courses/126105010
Agriculture,NOC:Fundamentals Of Food Process Engineering,Prof. Jayeeta Mitra,IIT Kharagpur,https://nptel.ac.in/courses/126105011
Agriculture,NOC:Dairy And Food Process And Products Technology,Prof. Tridib Kumar Goswami,IIT Kharagpur,https://nptel.ac.in/courses/126105013
Agriculture,NOC:Organic Farming For Sustainable Agricultural Production,Prof. Dilip Kumar Swain,IIT Kharagpur,https://nptel.ac.in/courses/126105014
Agriculture,NOC:Thermal Operations In Food Process Engineering: Theory And Applications,Prof. Tridib Kumar Goswami,IIT Kharagpur,https://nptel.ac.in/courses/126105018
Agriculture,NOC:Micro Irrigation Engineering,Prof. Kamlesh Narayan Tiwari,IIT Kharagpur,https://nptel.ac.in/courses/126105019
Agriculture,NOC:Instrumentation And Process Control In Food Industry,Prof. Ashis Kumar Datta,IIT Kharagpur,https://nptel.ac.in/courses/126105020
Agriculture,NOC:Advanced Aquaculture Technology,Prof. Gourav Dhar Bhowmick,IIT Kharagpur,https://nptel.ac.in/courses/126105022
Agriculture,"NOC:Post Harvest Operations And Processing Of Fruits, Vegetables, Spices And Plantation Crop Products",Prof. Hari Niwas Mishra,IIT Kharagpur,https://nptel.ac.in/courses/126105023
Agriculture,NOC:Soil Fertility And Fertilizers,Prof. Somsubhra Chakraborty,IIT Kharagpur,https://nptel.ac.in/courses/126105024
Agriculture,NOC:Food Oils And Fats : Chemistry And Technology,Prof. Hari. Niwas Mishra,IIT Kharagpur,https://nptel.ac.in/courses/126105027
Agriculture,NOC:Operations Research,Prof. Rajendra Singh,IIT Kharagpur,https://nptel.ac.in/courses/126105663
Multidisciplinary,NOC:Introduction To Research (Research Methodology),"Prof. Edamana Prasad, Prof. Prathap Haridoss",IIT Madras,https://nptel.ac.in/courses/121106007
Multidisciplinary,NOC:Designing Learner-Centric MOOCs,"Prof.Jayakrishnan M., Prof.Sahana Murthy, Prof.Sameer Sahasrabudhe, Prof.Sridhar Iyer",IIT Bombay,https://nptel.ac.in/courses/127101010
Multidisciplinary,NOC:Engineering Statistics,Prof. Manjesh Kumar Hanawal,IIT Bombay,https://nptel.ac.in/courses/127101233
Multidisciplinary,NOC:Introduction To Evolutionary Dynamics,Prof. Supreet Saini,IIT Bombay,https://nptel.ac.in/courses/127101592
Multidisciplinary,NOC:Industry 4.0: Managing The Digital Transformation,Prof. Murli Dhar Agrawal,IIT Bombay,https://nptel.ac.in/courses/127101872
Multidisciplinary,NOC:Foundation Certificate In Palliative Care,"Prof. Geeta Joshi, Prof. Piyush Gupta",ICMR-National Institute Of Epidemiology,https://nptel.ac.in/courses/127104233
Multidisciplinary,NOC:Multi-Criteria Decision Making And Applications,Prof. Raghu Nandan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/127104381
Multidisciplinary,NOC:Basic Certificate In Palliative Care - 2,"Prof. Geeta Joshi, Prof. Piyush Gupta, Prof. Yashavant Joshi",INTERNATIONAL INSTITUTE OF DISTANCE LEARNING AN INITIATIVE OF NAPCAIM,https://nptel.ac.in/courses/127104385
Multidisciplinary,NOC:Energy And The Climate Crisis: The Path To Net-Zero Emissions,Prof. Rajeev Jindal,IIT Kanpur,https://nptel.ac.in/courses/127104873
Multidisciplinary,NOC:Fuzzy Logic And Neural Networks,Prof. Dilip Kumar Pratihar,IIT Kharagpur,https://nptel.ac.in/courses/127105006
Multidisciplinary,NOC:Entrepreneurship Essentials,Prof. Manoj Kumar Mondal,IIT Kharagpur,https://nptel.ac.in/courses/127105007
Multidisciplinary,NOC:Roadmap For Patent Creation,Prof. Gouri Gargate,IIT Kharagpur,https://nptel.ac.in/courses/127105008
Multidisciplinary,NOC:Introduction To Environmental Engineering And Science - Fundamental And Sustainability Concepts,Prof. Brajesh K Dubey,IIT Kharagpur,https://nptel.ac.in/courses/127105018
Multidisciplinary,NOC:Biophotonics,Prof. Basudev Lahiri,IIT Kharagpur,https://nptel.ac.in/courses/127105225
Multidisciplinary,NOC:Basics Of Mental Health & Clinical Psychiatry,"Prof. Arijita Banerjee, Prof. Sumit Kumar",IIT Kharagpur,https://nptel.ac.in/courses/127105233
Multidisciplinary,NOC:Introduction To Reliability Engineering,Prof. Neeraj Kumar Goyal,IIT Kharagpur,https://nptel.ac.in/courses/127105234
Multidisciplinary,NOC:Nanobio Technology Enabled Point-Of-Care Devices,Prof. Gorachand Dutta,IIT Kharagpur,https://nptel.ac.in/courses/127105235
Multidisciplinary,NOC:An Introduction To Urban Ecological Heritage: Theories And Applications,Prof. Jenia Mukherjee,IIT Kharagpur,https://nptel.ac.in/courses/127105382
Multidisciplinary,NOC:Experimental Robotics,Prof. Dilip Kumar Pratihar,IIT Kharagpur,https://nptel.ac.in/courses/127105386
Multidisciplinary,NOC:Medical Law,"Prof. Chaitanya Mittal, Prof. Narendran Thiruthy",IIT Kharagpur,https://nptel.ac.in/courses/127105388
Multidisciplinary,"NOC:An Overview On Maternal Health Antenatal, Intranatal And Postnatal Care",Prof. Barnali Ghosh,IIT Kharagpur,https://nptel.ac.in/courses/127105389
Multidisciplinary,NOC:Recommender Systems,Prof. Mamata Jenamani,IIT Kharagpur,https://nptel.ac.in/courses/127105390
Multidisciplinary,NOC:Comprehensive Molecular Diagnostics And Advanced Gene Expression Analysis,"Prof. Arindam Ghosh, Prof. Aritri Bir",IIT Kharagpur,https://nptel.ac.in/courses/127105391
Multidisciplinary,NOC:Sustainable Mining And Geoinformation,"Prof. B. K. Prusty, Prof. M. D. Behera",IIT Kharagpur,https://nptel.ac.in/courses/127105593
Multidisciplinary,"NOC:Climate Risk, Adaptation And Sustainable Development",Prof. MD Behera,IIT Kharagpur,https://nptel.ac.in/courses/127105874
Multidisciplinary,NOC:Research Methodology In Natural Sciences,Prof. Soumitro Banerjee,IISER Kolkata,https://nptel.ac.in/courses/127106227
Multidisciplinary,NOC:Management Of Medical Emergencies In Dental Practice,Multifaculty,Tagore Dental College & Hospital & IITM,https://nptel.ac.in/courses/127106228
Multidisciplinary,NOC:Basic Course In Ornithology,Prof. Mousumi Ghosh Prof. Manjari Jain Prof. R Jayapal Prof. Suhel Quader Prof. V.V. Robin Prof. Umesh Srinivasan,NCF IISER Mohali SACON IISER Pune NCF IISER Tirupati IISc,https://nptel.ac.in/courses/127106229
Multidisciplinary,NOC:Saveetha Dental College And Hospitals: Oral Biology,Prof. Ramya And Team,Saveetha Dental College & IITM,https://nptel.ac.in/courses/127106230
Multidisciplinary,NOC:One Health,Multi Faculty,"ICMR - Regional Medical Research Centre, Bhubaneswar",https://nptel.ac.in/courses/127106233
Multidisciplinary,NOC:Vulnerability Studies: An Introduction,Prof. Pramod K Nayar,University Of Hyderabad,https://nptel.ac.in/courses/127106383
Multidisciplinary,NOC:Pulmonary Function Tests - Interpretation And Application In Clinical Practice,Multifaculty,Chettinad Hospital And Research Institute,https://nptel.ac.in/courses/127106384
Multidisciplinary,NOC:Local Anaesthesia In Dentistry,"Dr.Elavenil Panneerselvam, Prof. Ashi Chug, Prof. Bhagvandas Rai, Prof. Kannan Balaraman, Prof. Madan Mishra, Prof. Ramakrishna Shenoi, Prof. S. Jimson, Prof. Sobhan Mishra",Multi-Institute,https://nptel.ac.in/courses/127106648
Multidisciplinary,NOC:Social Theory: Concepts And Debates,Prof. Anu Sabhlok,IISER Mohali,https://nptel.ac.in/courses/127106875
Multidisciplinary,NOC:Environmental Planning And Management,Prof. Sonal K. Thengane,IIT Roorkee,https://nptel.ac.in/courses/127107876
Multidisciplinary,NOC:Fundamentals Of Ecology,"Prof. Kartik Shanker, Prof. Kavita Isvaran, Prof. Maria Thaker, Prof. Saskya Van Nouhuys, Prof. Umesh Srinivasan, Prof. Vishwesha Guttal",IISc Bangalore,https://nptel.ac.in/courses/127108591
Multidisciplinary,NOC:Assessment Of Student Performance,"Prof. N. J. Rao, Prof. R. Chandrashekar, Prof. Shilpi Banerjee",IIIT Bangalore Azim Premji University IISc Bangalore,https://nptel.ac.in/courses/127108871
Multidisciplinary,NOC:Qualitative Research Methods And Research Writing,Prof. Aradhna Malik,IIT Kharagpur,https://nptel.ac.in/courses/109105115
Multidisciplinary,NOC:Health Research Fundamentals,Prof. P. Manickam,ICMR-National Institute Of Epidemiology,https://nptel.ac.in/courses/109106095
Multidisciplinary,NOC:Game Theory,Prof.K.S. Mallikarjuna Rao,IIT Bombay,https://nptel.ac.in/courses/110101133
Multidisciplinary,NOC:Bandit Algorithm (Online Machine Learning),Prof. Manjesh Hanawal,IIT Bombay,https://nptel.ac.in/courses/110101145
Multidisciplinary,NOC:Risk-Based Engineering,Prof. Prabhakar V Varde,Homi Bhabha National Institute,https://nptel.ac.in/courses/121101490
Multidisciplinary,NOC:Carbon Accounting And Sustainable Designs In Product Lifecycle Management,"Prof. Amandeep Singh Oberoi, Prof. Deepu Philip, Prof. Prabal Pratap Singh",IIT Kanpur,https://nptel.ac.in/courses/121104452
Multidisciplinary,NOC:Technical Communications For Engineers,Prof. Arun K. Saraf,IIT Roorkee,https://nptel.ac.in/courses/121107451
Multidisciplinary,NOC:Biomedical Ultrasound: Fundamentals Of Imaging And Micromachined Transducers,"Prof. Hardik J. Pandya, Prof. Himanshu Shekhar, Prof. Karla P. Mercado-Shekhar",IIT Gandhinagar,https://nptel.ac.in/courses/121108458
